EIA data,,,,,,EIA data,,,,
,,,,,,,,,,
"EIA data, but copied and redated to match Clack data. ",,,,,,,,,,
Clack data goes from 1 Jan 2006 to 31 Dec 2008.  2008 is a leap year.,,,,,,,,,,
EIA data for full years goes from 1 Jan 2016 to 31 Dec 2017. 2016 is a leap year,,,,,,,,,,
"To match 3 years of clack 2017 is mapped to 2006 and 2007, 2016 is mapped to 2008. Then these 3 years are normalize to a time mean of 1.",,,,,,,,,,
,,,,,,,,,,
Lines above 'BEGIN_DATA' in the first column are for comment only.,,,,,,Lines above 'BEGIN_DATA' in the first column are for comment only.,,,,
,,,,,,,,,,
BEGIN_DATA,,,,,,,,,,
year,month,day,hour,demand,,original year,original month,original day,original hour,original demand data with 3 year mean of 1.00494788625304
2006,1,19,11,0.829097719,,2017,1,19,11,0.8332
2006,1,19,12,0.833177532,,2017,1,19,12,0.8373
2006,1,19,13,0.858452475,,2017,1,19,13,0.8627
2006,1,19,14,0.932983703,,2017,1,19,14,0.9376
2006,1,19,15,0.991991738,,2017,1,19,15,0.9969
2006,1,19,16,1.016669634,,2017,1,19,16,1.0217
2006,1,19,17,1.023436154,,2017,1,19,17,1.0285
2006,1,19,18,1.023336647,,2017,1,19,18,1.0284
2006,1,19,19,1.016570127,,2017,1,19,19,1.0216
2006,1,19,20,1.007216408,,2017,1,19,20,1.0122
2006,1,19,21,0.998061704,,2017,1,19,21,1.003
2006,1,19,22,0.991295184,,2017,1,19,22,0.9962
2006,1,19,23,0.985424233,,2017,1,19,23,0.9903
2006,1,19,24,0.989404539,,2017,1,19,24,0.9943
2006,1,20,1,1.011594744,,2017,1,20,1,1.0166
2006,1,20,2,1.039954424,,2017,1,20,2,1.0451
2006,1,20,3,1.053188941,,2017,1,20,3,1.0584
2006,1,20,4,1.051895342,,2017,1,20,4,1.0571
2006,1,20,5,1.025525815,,2017,1,20,5,1.0306
2006,1,20,6,0.980747374,,2017,1,20,6,0.9856
2006,1,20,7,0.92969995,,2017,1,20,7,0.9343
2006,1,20,8,0.882035787,,2017,1,20,8,0.8864
2006,1,20,9,0.848302695,,2017,1,20,9,0.8525
2006,1,20,10,0.827306581,,2017,1,20,10,0.8314
2006,1,20,11,0.814569602,,2017,1,20,11,0.8186
2006,1,20,12,0.816858278,,2017,1,20,12,0.8209
2006,1,20,13,0.840839621,,2017,1,20,13,0.845
2006,1,20,14,0.902534363,,2017,1,20,14,0.907
2006,1,20,15,0.966418272,,2017,1,20,15,0.9712
2006,1,20,16,0.994678444,,2017,1,20,16,0.9996
2006,1,20,17,1.012689328,,2017,1,20,17,1.0177
2006,1,20,18,1.023336647,,2017,1,20,18,1.0284
2006,1,20,19,1.018361264,,2017,1,20,19,1.0234
2006,1,20,20,1.01050016,,2017,1,20,20,1.0155
2006,1,20,21,1.012490313,,2017,1,20,21,1.0175
2006,1,20,22,1.00671887,,2017,1,20,22,1.0117
2006,1,20,23,0.997365151,,2017,1,20,23,1.0023
2006,1,20,24,0.992688291,,2017,1,20,24,0.9976
2006,1,21,1,1.001743487,,2017,1,21,1,1.0067
2006,1,21,2,1.018858803,,2017,1,21,2,1.0239
2006,1,21,3,1.020152402,,2017,1,21,3,1.0252
2006,1,21,4,1.009206561,,2017,1,21,4,1.0142
2006,1,21,5,0.97835919,,2017,1,21,5,0.9832
2006,1,21,6,0.945123636,,2017,1,21,6,0.9498
2006,1,21,7,0.893877197,,2017,1,21,7,0.8983
2006,1,21,8,0.855666261,,2017,1,21,8,0.8599
2006,1,21,9,0.823823813,,2017,1,21,9,0.8279
2006,1,21,10,0.800738039,,2017,1,21,10,0.8047
2006,1,21,11,0.787105492,,2017,1,21,11,0.791
2006,1,21,12,0.783025678,,2017,1,21,12,0.7869
2006,1,21,13,0.78800106,,2017,1,21,13,0.7919
2006,1,21,14,0.804419822,,2017,1,21,14,0.8084
2006,1,21,15,0.836262269,,2017,1,21,15,0.8404
2006,1,21,16,0.872284038,,2017,1,21,16,0.8766
2006,1,21,17,0.904524516,,2017,1,21,17,0.909
2006,1,21,18,0.926018167,,2017,1,21,18,0.9306
2006,1,21,19,0.932983703,,2017,1,21,19,0.9376
2006,1,21,20,0.929003397,,2017,1,21,20,0.9336
2006,1,21,21,0.918953124,,2017,1,21,21,0.9235
2006,1,21,22,0.909798421,,2017,1,21,22,0.9143
2006,1,21,23,0.902434855,,2017,1,21,23,0.9069
2006,1,21,24,0.903429931,,2017,1,21,24,0.9079
2006,1,22,1,0.921042785,,2017,1,22,1,0.9256
2006,1,22,2,0.94492462,,2017,1,22,2,0.9496
2006,1,22,3,0.95338277,,2017,1,22,3,0.9581
2006,1,22,4,0.949800495,,2017,1,22,4,0.9545
2006,1,22,5,0.923928507,,2017,1,22,5,0.9285
2006,1,22,6,0.88701117,,2017,1,22,6,0.8914
2006,1,22,7,0.861338197,,2017,1,22,7,0.8656
2006,1,22,8,0.821833661,,2017,1,22,8,0.8259
2006,1,22,9,0.792478905,,2017,1,22,9,0.7964
2006,1,22,10,0.772676883,,2017,1,22,10,0.7765
2006,1,22,11,0.762726118,,2017,1,22,11,0.7665
2006,1,22,12,0.756656151,,2017,1,22,12,0.7604
2006,1,22,13,0.762527103,,2017,1,22,13,0.7663
2006,1,22,14,0.775463097,,2017,1,22,14,0.7793
2006,1,22,15,0.79775281,,2017,1,22,15,0.8017
2006,1,22,16,0.83327704,,2017,1,22,16,0.8374
2006,1,22,17,0.867507671,,2017,1,22,17,0.8718
2006,1,22,18,0.890493937,,2017,1,22,18,0.8949
2006,1,22,19,0.903429931,,2017,1,22,19,0.9079
2006,1,22,20,0.911291036,,2017,1,22,20,0.9158
2006,1,22,21,0.913380696,,2017,1,22,21,0.9179
2006,1,22,22,0.912286112,,2017,1,22,22,0.9168
2006,1,22,23,0.91109202,,2017,1,22,23,0.9156
2006,1,22,24,0.918654602,,2017,1,22,24,0.9232
2006,1,23,1,0.942038899,,2017,1,23,1,0.9467
2006,1,23,2,0.973184792,,2017,1,23,2,0.978
2006,1,23,3,0.987513894,,2017,1,23,3,0.9924
2006,1,23,4,0.986717832,,2017,1,23,4,0.9916
2006,1,23,5,0.961641905,,2017,1,23,5,0.9664
2006,1,23,6,0.923231953,,2017,1,23,6,0.9278
2006,1,23,7,0.875368775,,2017,1,23,7,0.8797
2006,1,23,8,0.833078025,,2017,1,23,8,0.8372
2006,1,23,9,0.804718345,,2017,1,23,9,0.8087
2006,1,23,10,0.788896629,,2017,1,23,10,0.7928
2006,1,23,11,0.782627647,,2017,1,23,11,0.7865
2006,1,23,12,0.789493675,,2017,1,23,12,0.7934
2006,1,23,13,0.823724306,,2017,1,23,13,0.8278
2006,1,23,14,0.897260457,,2017,1,23,14,0.9017
2006,1,23,15,0.972687254,,2017,1,23,15,0.9775
2006,1,23,16,1.009704099,,2017,1,23,16,1.0147
2006,1,23,17,1.026520891,,2017,1,23,17,1.0316
2006,1,23,18,1.033685442,,2017,1,23,18,1.0388
2006,1,23,19,1.032690366,,2017,1,23,19,1.0378
2006,1,23,20,1.025625323,,2017,1,23,20,1.0307
2006,1,23,21,1.017863726,,2017,1,23,21,1.0229
2006,1,23,22,1.008310992,,2017,1,23,22,1.0133
2006,1,23,23,1.003037087,,2017,1,23,23,1.008
2006,1,23,24,1.006022316,,2017,1,23,24,1.011
2006,1,24,1,1.026620399,,2017,1,24,1,1.0317
2006,1,24,2,1.056373186,,2017,1,24,2,1.0616
2006,1,24,3,1.072990963,,2017,1,24,3,1.0783
2006,1,24,4,1.072592932,,2017,1,24,4,1.0779
2006,1,24,5,1.046820451,,2017,1,24,5,1.052
2006,1,24,6,1.000549395,,2017,1,24,6,1.0055
2006,1,24,7,0.949302957,,2017,1,24,7,0.954
2006,1,24,8,0.905022054,,2017,1,24,8,0.9095
2006,1,24,9,0.871886007,,2017,1,24,9,0.8762
2006,1,24,10,0.852780539,,2017,1,24,10,0.857
2006,1,24,11,0.846213034,,2017,1,24,11,0.8504
2006,1,24,12,0.855367738,,2017,1,24,12,0.8596
2006,1,24,13,0.885518555,,2017,1,24,13,0.8899
2006,1,24,14,0.954178832,,2017,1,24,14,0.9589
2006,1,24,15,1.024829261,,2017,1,24,15,1.0299
2006,1,24,16,1.051497311,,2017,1,24,16,1.0567
2006,1,24,17,1.05746777,,2017,1,24,17,1.0627
2006,1,24,18,1.054283525,,2017,1,24,18,1.0595
2006,1,24,19,1.042044084,,2017,1,24,19,1.0472
2006,1,24,20,1.027913998,,2017,1,24,20,1.033
2006,1,24,21,1.017764218,,2017,1,24,21,1.0228
2006,1,24,22,1.007813454,,2017,1,24,22,1.0128
2006,1,24,23,1.001444964,,2017,1,24,23,1.0064
2006,1,24,24,1.003634132,,2017,1,24,24,1.0086
2006,1,25,1,1.022441078,,2017,1,25,1,1.0275
2006,1,25,2,1.052691403,,2017,1,25,2,1.0579
2006,1,25,3,1.072194902,,2017,1,25,3,1.0775
2006,1,25,4,1.074085547,,2017,1,25,4,1.0794
2006,1,25,5,1.049109127,,2017,1,25,5,1.0543
2006,1,25,6,1.00373364,,2017,1,25,6,1.0087
2006,1,25,7,0.953880309,,2017,1,25,7,0.9586
2006,1,25,8,0.903429931,,2017,1,25,8,0.9079
2006,1,25,9,0.873577637,,2017,1,25,9,0.8779
2006,1,25,10,0.857158875,,2017,1,25,10,0.8614
2006,1,25,11,0.848999248,,2017,1,25,11,0.8532
2006,1,25,12,0.854571677,,2017,1,25,12,0.8588
2006,1,25,13,0.884224955,,2017,1,25,13,0.8886
2006,1,25,14,0.956666523,,2017,1,25,14,0.9614
2006,1,25,15,1.023237139,,2017,1,25,15,1.0283
2006,1,25,16,1.044233253,,2017,1,25,16,1.0494
2006,1,25,17,1.043138669,,2017,1,25,17,1.0483
2006,1,25,18,1.034680518,,2017,1,25,18,1.0398
2006,1,25,19,1.01856028,,2017,1,25,19,1.0236
2006,1,25,20,1.002340533,,2017,1,25,20,1.0073
2006,1,25,21,0.993185829,,2017,1,25,21,0.9981
2006,1,25,22,0.98512571,,2017,1,25,22,0.99
2006,1,25,23,0.978757221,,2017,1,25,23,0.9836
2006,1,25,24,0.981841958,,2017,1,25,24,0.9867
2006,1,26,1,1.004430194,,2017,1,26,1,1.0094
2006,1,26,2,1.03756624,,2017,1,26,2,1.0427
2006,1,26,3,1.056273678,,2017,1,26,3,1.0615
2006,1,26,4,1.058064816,,2017,1,26,4,1.0633
2006,1,26,5,1.034780026,,2017,1,26,5,1.0399
2006,1,26,6,0.990101092,,2017,1,26,6,0.995
2006,1,26,7,0.938655639,,2017,1,26,7,0.9433
2006,1,26,8,0.894474243,,2017,1,26,8,0.8989
2006,1,26,9,0.871089946,,2017,1,26,9,0.8754
2006,1,26,10,0.846710572,,2017,1,26,10,0.8509
2006,1,26,11,0.839247499,,2017,1,26,11,0.8434
2006,1,26,12,0.844222881,,2017,1,26,12,0.8484
2006,1,26,13,0.871189454,,2017,1,26,13,0.8755
2006,1,26,14,0.941242838,,2017,1,26,14,0.9459
2006,1,26,15,1.014181943,,2017,1,26,15,1.0192
2006,1,26,16,1.045825375,,2017,1,26,16,1.051
2006,1,26,17,1.05955743,,2017,1,26,17,1.0648
2006,1,26,18,1.061050045,,2017,1,26,18,1.0663
2006,1,26,19,1.050900265,,2017,1,26,19,1.0561
2006,1,26,20,1.035277564,,2017,1,26,20,1.0404
2006,1,26,21,1.021645017,,2017,1,26,21,1.0267
2006,1,26,22,1.010301145,,2017,1,26,22,1.0153
2006,1,26,23,1.002639056,,2017,1,26,23,1.0076
2006,1,26,24,1.007017392,,2017,1,26,24,1.012
2006,1,27,1,1.031098243,,2017,1,27,1,1.0362
2006,1,27,2,1.06801558,,2017,1,27,2,1.0733
2006,1,27,3,1.093290523,,2017,1,27,3,1.0987
2006,1,27,4,1.100952612,,2017,1,27,4,1.1064
2006,1,27,5,1.08284222,,2017,1,27,5,1.0882
2006,1,27,6,1.042044084,,2017,1,27,6,1.0472
2006,1,27,7,0.993484352,,2017,1,27,7,0.9984
2006,1,27,8,0.952089171,,2017,1,27,8,0.9568
2006,1,27,9,0.925321614,,2017,1,27,9,0.9299
2006,1,27,10,0.909997436,,2017,1,27,10,0.9145
2006,1,27,11,0.904723531,,2017,1,27,11,0.9092
2006,1,27,12,0.913380696,,2017,1,27,12,0.9179
2006,1,27,13,0.947710835,,2017,1,27,13,0.9524
2006,1,27,14,1.019853879,,2017,1,27,14,1.0249
2006,1,27,15,1.092693477,,2017,1,27,15,1.0981
2006,1,27,16,1.12005808,,2017,1,27,16,1.1256
2006,1,27,17,1.122744787,,2017,1,27,17,1.1283
2006,1,27,18,1.112694514,,2017,1,27,18,1.1182
2006,1,27,19,1.094285599,,2017,1,27,19,1.0997
2006,1,27,20,1.074284562,,2017,1,27,20,1.0796
2006,1,27,21,1.057069739,,2017,1,27,21,1.0623
2006,1,27,22,1.04055147,,2017,1,27,22,1.0457
2006,1,27,23,1.029307106,,2017,1,27,23,1.0344
2006,1,27,24,1.031894304,,2017,1,27,24,1.037
2006,1,28,1,1.052989926,,2017,1,28,1,1.0582
2006,1,28,2,1.083638281,,2017,1,28,2,1.089
2006,1,28,3,1.100156551,,2017,1,28,3,1.1056
2006,1,28,4,1.103937841,,2017,1,28,4,1.1094
2006,1,28,5,1.086026465,,2017,1,28,5,1.0914
2006,1,28,6,1.053487464,,2017,1,28,6,1.0587
2006,1,28,7,1.010898191,,2017,1,28,7,1.0159
2006,1,28,8,0.972786762,,2017,1,28,8,0.9776
2006,1,28,9,0.947611327,,2017,1,28,9,0.9523
2006,1,28,10,0.930695027,,2017,1,28,10,0.9353
2006,1,28,11,0.924525553,,2017,1,28,11,0.9291
2006,1,28,12,0.926814229,,2017,1,28,12,0.9314
2006,1,28,13,0.938556131,,2017,1,28,13,0.9432
2006,1,28,14,0.964527627,,2017,1,28,14,0.9693
2006,1,28,15,1.003136594,,2017,1,28,15,1.0081
2006,1,28,16,1.038660824,,2017,1,28,16,1.0438
2006,1,28,17,1.054781063,,2017,1,28,17,1.06
2006,1,28,18,1.052890418,,2017,1,28,18,1.0581
2006,1,28,19,1.038063779,,2017,1,28,19,1.0432
2006,1,28,20,1.013783913,,2017,1,28,20,1.0188
2006,1,28,21,0.987911924,,2017,1,28,21,0.9928
2006,1,28,22,0.964129596,,2017,1,28,22,0.9689
2006,1,28,23,0.949004434,,2017,1,28,23,0.9537
2006,1,28,24,0.948606403,,2017,1,28,24,0.9533
2006,1,29,1,0.971194639,,2017,1,29,1,0.976
2006,1,29,2,1.005524778,,2017,1,29,2,1.0105
2006,1,29,3,1.027615476,,2017,1,29,3,1.0327
2006,1,29,4,1.037267717,,2017,1,29,4,1.0424
2006,1,29,5,1.02572483,,2017,1,29,5,1.0308
2006,1,29,6,1.000051857,,2017,1,29,6,1.005
2006,1,29,7,0.968706948,,2017,1,29,7,0.9735
2006,1,29,8,0.933182718,,2017,1,29,8,0.9378
2006,1,29,9,0.91238562,,2017,1,29,9,0.9169
2006,1,29,10,0.89925061,,2017,1,29,10,0.9037
2006,1,29,11,0.891090983,,2017,1,29,11,0.8955
2006,1,29,12,0.890593445,,2017,1,29,12,0.895
2006,1,29,13,0.898056518,,2017,1,29,13,0.9025
2006,1,29,14,0.920246724,,2017,1,29,14,0.9248
2006,1,29,15,0.94999951,,2017,1,29,15,0.9547
2006,1,29,16,0.982638019,,2017,1,29,16,0.9875
2006,1,29,17,1.000648903,,2017,1,29,17,1.0056
2006,1,29,18,0.996668597,,2017,1,29,18,1.0016
2006,1,29,19,0.980349343,,2017,1,29,19,0.9852
2006,1,29,20,0.963333535,,2017,1,29,20,0.9681
2006,1,29,21,0.950099018,,2017,1,29,21,0.9548
2006,1,29,22,0.938257608,,2017,1,29,22,0.9429
2006,1,29,23,0.932187642,,2017,1,29,23,0.9368
2006,1,29,24,0.939551207,,2017,1,29,24,0.9442
2006,1,30,1,0.969303994,,2017,1,30,1,0.9741
2006,1,30,2,1.012390805,,2017,1,30,2,1.0174
2006,1,30,3,1.040451962,,2017,1,30,3,1.0456
2006,1,30,4,1.049805681,,2017,1,30,4,1.055
2006,1,30,5,1.035377072,,2017,1,30,5,1.0405
2006,1,30,6,0.998559242,,2017,1,30,6,1.0035
2006,1,30,7,0.955770954,,2017,1,30,7,0.9605
2006,1,30,8,0.921838846,,2017,1,30,8,0.9264
2006,1,30,9,0.89755898,,2017,1,30,9,0.902
2006,1,30,10,0.887210185,,2017,1,30,10,0.8916
2006,1,30,11,0.8887028,,2017,1,30,11,0.8931
2006,1,30,12,0.902733378,,2017,1,30,12,0.9072
2006,1,30,13,0.944626098,,2017,1,30,13,0.9493
2006,1,30,14,1.026321876,,2017,1,30,14,1.0314
2006,1,30,15,1.101350642,,2017,1,30,15,1.1068
2006,1,30,16,1.126227554,,2017,1,30,16,1.1318
2006,1,30,17,1.11667482,,2017,1,30,17,1.1222
2006,1,30,18,1.095479691,,2017,1,30,18,1.1009
2006,1,30,19,1.069209672,,2017,1,30,19,1.0745
2006,1,30,20,1.044034237,,2017,1,30,20,1.0492
2006,1,30,21,1.025227292,,2017,1,30,21,1.0303
2006,1,30,22,1.011594744,,2017,1,30,22,1.0166
2006,1,30,23,1.0071169,,2017,1,30,23,1.0121
2006,1,30,24,1.014978004,,2017,1,30,24,1.02
2006,1,31,1,1.044830299,,2017,1,31,1,1.05
2006,1,31,2,1.088713171,,2017,1,31,2,1.0941
2006,1,31,3,1.105927994,,2017,1,31,3,1.1114
2006,1,31,4,1.110306331,,2017,1,31,4,1.1158
2006,1,31,5,1.088116125,,2017,1,31,5,1.0935
2006,1,31,6,1.042740638,,2017,1,31,6,1.0479
2006,1,31,7,0.992688291,,2017,1,31,7,0.9976
2006,1,31,8,0.953979816,,2017,1,31,8,0.9587
2006,1,31,9,0.930197489,,2017,1,31,9,0.9348
2006,1,31,10,0.912485127,,2017,1,31,10,0.917
2006,1,31,11,0.908305806,,2017,1,31,11,0.9128
2006,1,31,12,0.915470357,,2017,1,31,12,0.92
2006,1,31,13,0.947312804,,2017,1,31,13,0.952
2006,1,31,14,1.021446001,,2017,1,31,14,1.0265
2006,1,31,15,1.088016618,,2017,1,31,15,1.0934
2006,1,31,16,1.103639318,,2017,1,31,16,1.1091
2006,1,31,17,1.090902339,,2017,1,31,17,1.0963
2006,1,31,18,1.077568315,,2017,1,31,18,1.0829
2006,1,31,19,1.051696326,,2017,1,31,19,1.0569
2006,1,31,20,1.03079972,,2017,1,31,20,1.0359
2006,1,31,21,1.008310992,,2017,1,31,21,1.0133
2006,1,31,22,1.000748411,,2017,1,31,22,1.0057
2006,1,31,23,0.985722756,,2017,1,31,23,0.9906
2006,1,31,24,0.988807493,,2017,1,31,24,0.9937
2006,2,1,1,1.007614438,,2017,2,1,1,1.0126
2006,2,1,2,1.040053931,,2017,2,1,2,1.0452
2006,2,1,3,1.060054969,,2017,2,1,3,1.0653
2006,2,1,4,1.061050045,,2017,2,1,4,1.0663
2006,2,1,5,1.036969194,,2017,2,1,5,1.0421
2006,2,1,6,0.991792722,,2017,2,1,6,0.9967
2006,2,1,7,0.943830036,,2017,2,1,7,0.9485
2006,2,1,8,0.902434855,,2017,2,1,8,0.9069
2006,2,1,9,0.871686992,,2017,2,1,9,0.876
2006,2,1,10,0.856263307,,2017,2,1,10,0.8605
2006,2,1,11,0.848203187,,2017,2,1,11,0.8524
2006,2,1,12,0.856064291,,2017,2,1,12,0.8603
2006,2,1,13,0.887110677,,2017,2,1,13,0.8915
2006,2,1,14,0.956965046,,2017,2,1,14,0.9617
2006,2,1,15,1.024331723,,2017,2,1,15,1.0294
2006,2,1,16,1.046621436,,2017,2,1,16,1.0518
2006,2,1,17,1.047118974,,2017,2,1,17,1.0523
2006,2,1,18,1.039357378,,2017,2,1,18,1.0445
2006,2,1,19,1.025227292,,2017,2,1,19,1.0303
2006,2,1,20,1.010599668,,2017,2,1,20,1.0156
2006,2,1,21,1.000648903,,2017,2,1,21,1.0056
2006,2,1,22,0.993285337,,2017,2,1,22,0.9982
2006,2,1,23,0.990001585,,2017,2,1,23,0.9949
2006,2,1,24,0.995872536,,2017,2,1,24,1.0008
2006,2,2,1,1.017963234,,2017,2,2,1,1.023
2006,2,2,2,1.051596819,,2017,2,2,2,1.0568
2006,2,2,3,1.07100081,,2017,2,2,3,1.0763
2006,2,2,4,1.07309047,,2017,2,2,4,1.0784
2006,2,2,5,1.050900265,,2017,2,2,5,1.0561
2006,2,2,6,1.006320839,,2017,2,2,6,1.0113
2006,2,2,7,0.954875385,,2017,2,2,7,0.9596
2006,2,2,8,0.910992513,,2017,2,2,8,0.9155
2006,2,2,9,0.881339234,,2017,2,2,9,0.8857
2006,2,2,10,0.865318502,,2017,2,2,10,0.8696
2006,2,2,11,0.859348044,,2017,2,2,11,0.8636
2006,2,2,12,0.86880127,,2017,2,2,12,0.8731
2006,2,2,13,0.90263387,,2017,2,2,13,0.9071
2006,2,2,14,0.975075438,,2017,2,2,14,0.9799
2006,2,2,15,1.045327837,,2017,2,2,15,1.0505
2006,2,2,16,1.069508195,,2017,2,2,16,1.0748
2006,2,2,17,1.074185055,,2017,2,2,17,1.0795
2006,2,2,18,1.069906226,,2017,2,2,18,1.0752
2006,2,2,19,1.055975155,,2017,2,2,19,1.0612
2006,2,2,20,1.043536699,,2017,2,2,20,1.0487
2006,2,2,21,1.032789873,,2017,2,2,21,1.0379
2006,2,2,22,1.022540585,,2017,2,2,22,1.0276
2006,2,2,23,1.016570127,,2017,2,2,23,1.0216
2006,2,2,24,1.021346494,,2017,2,2,24,1.0264
2006,2,3,1,1.044034237,,2017,2,3,1,1.0492
2006,2,3,2,1.083936804,,2017,2,3,2,1.0893
2006,2,3,3,1.108515193,,2017,2,3,3,1.114
2006,2,3,4,1.112395991,,2017,2,3,4,1.1179
2006,2,3,5,1.091499385,,2017,2,3,5,1.0969
2006,2,3,6,1.047517005,,2017,2,3,6,1.0527
2006,2,3,7,0.997166135,,2017,2,3,7,1.0021
2006,2,3,8,0.95467637,,2017,2,3,8,0.9594
2006,2,3,9,0.925023091,,2017,2,3,9,0.9296
2006,2,3,10,0.906614176,,2017,2,3,10,0.9111
2006,2,3,11,0.901041748,,2017,2,3,11,0.9055
2006,2,3,12,0.908007283,,2017,2,3,12,0.9125
2006,2,3,13,0.938954162,,2017,2,3,13,0.9436
2006,2,3,14,1.008012469,,2017,2,3,14,1.013
2006,2,3,15,1.072592932,,2017,2,3,15,1.0779
2006,2,3,16,1.100654089,,2017,2,3,16,1.1061
2006,2,3,17,1.110505346,,2017,2,3,17,1.116
2006,2,3,18,1.110405838,,2017,2,3,18,1.1159
2006,2,3,19,1.096673783,,2017,2,3,19,1.1021
2006,2,3,20,1.077966345,,2017,2,3,20,1.0833
2006,2,3,21,1.06085103,,2017,2,3,21,1.0661
2006,2,3,22,1.048014543,,2017,2,3,22,1.0532
2006,2,3,23,1.036869687,,2017,2,3,23,1.042
2006,2,3,24,1.036173133,,2017,2,3,24,1.0413
2006,2,4,1,1.054283525,,2017,2,4,1,1.0595
2006,2,4,2,1.085628434,,2017,2,4,2,1.091
2006,2,4,3,1.105430456,,2017,2,4,3,1.1109
2006,2,4,4,1.107818639,,2017,2,4,4,1.1133
2006,2,4,5,1.091200862,,2017,2,4,5,1.0966
2006,2,4,6,1.057567277,,2017,2,4,6,1.0628
2006,2,4,7,1.016570127,,2017,2,4,7,1.0216
2006,2,4,8,0.976966083,,2017,2,4,8,0.9818
2006,2,4,9,0.959253722,,2017,2,4,9,0.964
2006,2,4,10,0.942735452,,2017,2,4,10,0.9474
2006,2,4,11,0.935172871,,2017,2,4,11,0.9398
2006,2,4,12,0.937362039,,2017,2,4,12,0.942
2006,2,4,13,0.953581786,,2017,2,4,13,0.9583
2006,2,4,14,0.983732603,,2017,2,4,14,0.9886
2006,2,4,15,1.022043047,,2017,2,4,15,1.0271
2006,2,4,16,1.050502234,,2017,2,4,16,1.0557
2006,2,4,17,1.062144629,,2017,2,4,17,1.0674
2006,2,4,18,1.058263831,,2017,2,4,18,1.0635
2006,2,4,19,1.0422431,,2017,2,4,19,1.0474
2006,2,4,20,1.019455848,,2017,2,4,20,1.0245
2006,2,4,21,0.994379921,,2017,2,4,21,0.9993
2006,2,4,22,0.973980854,,2017,2,4,22,0.9788
2006,2,4,23,0.961044859,,2017,2,4,23,0.9658
2006,2,4,24,0.962537474,,2017,2,4,24,0.9673
2006,2,5,1,0.985026202,,2017,2,5,1,0.9899
2006,2,5,2,1.025028277,,2017,2,5,2,1.0301
2006,2,5,3,1.046322913,,2017,2,5,3,1.0515
2006,2,5,4,1.050104204,,2017,2,5,4,1.0553
2006,2,5,5,1.036173133,,2017,2,5,5,1.0413
2006,2,5,6,1.005126747,,2017,2,5,6,1.0101
2006,2,5,7,0.966219257,,2017,2,5,7,0.971
2006,2,5,8,0.92969995,,2017,2,5,8,0.9343
2006,2,5,9,0.901340271,,2017,2,5,9,0.9058
2006,2,5,10,0.879946127,,2017,2,5,10,0.8843
2006,2,5,11,0.867806194,,2017,2,5,11,0.8721
2006,2,5,12,0.863527365,,2017,2,5,12,0.8678
2006,2,5,13,0.869099793,,2017,2,5,13,0.8734
2006,2,5,14,0.883926433,,2017,2,5,14,0.8883
2006,2,5,15,0.909499898,,2017,2,5,15,0.914
2006,2,5,16,0.936964009,,2017,2,5,16,0.9416
2006,2,5,17,0.958358153,,2017,2,5,17,0.9631
2006,2,5,18,0.960746336,,2017,2,5,18,0.9655
2006,2,5,19,0.952885232,,2017,2,5,19,0.9576
2006,2,5,20,0.947710835,,2017,2,5,20,0.9524
2006,2,5,21,0.941342345,,2017,2,5,21,0.946
2006,2,5,22,0.932884195,,2017,2,5,22,0.9375
2006,2,5,23,0.930097981,,2017,2,5,23,0.9347
2006,2,5,24,0.934277302,,2017,2,5,24,0.9389
2006,2,6,1,0.953084248,,2017,2,6,1,0.9578
2006,2,6,2,0.976070514,,2017,2,6,2,0.9809
2006,2,6,3,0.979453774,,2017,2,6,3,0.9843
2006,2,6,4,0.98005082,,2017,2,6,4,0.9849
2006,2,6,5,0.969403502,,2017,2,6,5,0.9742
2006,2,6,6,0.946019205,,2017,2,6,6,0.9507
2006,2,6,7,0.925819152,,2017,2,6,7,0.9304
2006,2,6,8,0.881339234,,2017,2,6,8,0.8857
2006,2,6,9,0.851984478,,2017,2,6,9,0.8562
2006,2,6,10,0.835764731,,2017,2,6,10,0.8399
2006,2,6,11,0.830789349,,2017,2,6,11,0.8349
2006,2,6,12,0.838451438,,2017,2,6,12,0.8426
2006,2,6,13,0.874075175,,2017,2,6,13,0.8784
2006,2,6,14,0.946914773,,2017,2,6,14,0.9516
2006,2,6,15,1.011594744,,2017,2,6,15,1.0166
2006,2,6,16,1.030501197,,2017,2,6,16,1.0356
2006,2,6,17,1.027316953,,2017,2,6,17,1.0324
2006,2,6,18,1.02064994,,2017,2,6,18,1.0257
2006,2,6,19,1.011495237,,2017,2,6,19,1.0165
2006,2,6,20,1.003037087,,2017,2,6,20,1.008
2006,2,6,21,0.995374998,,2017,2,6,21,1.0003
2006,2,6,22,0.988409462,,2017,2,6,22,0.9933
2006,2,6,23,0.984130634,,2017,2,6,23,0.989
2006,2,6,24,0.98681734,,2017,2,6,24,0.9917
2006,2,7,1,1.005524778,,2017,2,7,1,1.0105
2006,2,7,2,1.037367225,,2017,2,7,2,1.0425
2006,2,7,3,1.054582048,,2017,2,7,3,1.0598
2006,2,7,4,1.052293372,,2017,2,7,4,1.0575
2006,2,7,5,1.022242063,,2017,2,7,5,1.0273
2006,2,7,6,0.972090208,,2017,2,7,6,0.9769
2006,2,7,7,0.915271342,,2017,2,7,7,0.9198
2006,2,7,8,0.866114564,,2017,2,7,8,0.8704
2006,2,7,9,0.831485902,,2017,2,7,9,0.8356
